obj
1.0066907
1.4750732
1.9315486
1.6638461
1.4281085
1.2384838
1.4158999
2.0818825
1.0311567
1.5751356
1.7894146
1.8720496
1.1860752
1.6132038
1.6824031
1.0322374
0.9400265
2.0890455
1.1050497
1.1882422
1.4967637
1.5230714
1.3784173
0.7020931
1.6755594
0.93193716
1.3105791
0.8764634
1.6799785
1.1222957
0.96616924
0.9124819
1.011121
1.5662282
0.8614828
1.2463168
1.4756551
1.2246294
1.2081497
1.7009883
0.91771924
1.0717263
1.1584127
1.7090988
0.69987965
1.2137952
1.0492463
1.1118088
2.1518788
1.5017128
0.7944684
1.0535433
1.7735882
1.0938926
1.7262461
2.116693
1.2400947
1.1265602
0.85659343
0.8891567
1.111272
0.9286877
1.3749902
1.7528877
1.0806158
1.3269295
1.2906102
1.8142568
1.1715097
1.3518862
1.8792417
1.3568665
1.4000609
0.99731386
0.99050343
2.4245245
1.7346244
0.9914469
2.4532363
1.174063
1.3362492
1.7888184
1.1925901
1.382616
0.8474324
1.6257865
0.7828527
1.2283859
1.4878912
1.2056805
1.408412
1.85466
1.4939709
1.8481876
1.4351707
1.190598
1.7363024
1.0454973
1.4158177
1.3263209
