obj
7.280067
7.011625
15.168087
10.75991
8.624392
10.585014
7.841511
8.391364
13.07707
10.627958
9.51832
13.963125
10.672658
5.5640917
9.345614
6.0988784
6.047406
9.622557
9.154509
8.132006
8.92168
10.379189
8.390667
8.272919
8.464771
7.492834
11.086975
12.594988
12.999556
15.558923
10.675309
8.820072
5.749211
7.1575127
7.5935583
8.910219
13.684104
5.6308494
7.7955866
8.413941
8.046953
7.5085974
17.66985
14.322195
9.983099
10.114324
9.507206
7.9935865
9.177958
4.1839747
10.158882
5.19526
11.131195
21.740736
11.602513
7.505704
12.328337
7.6703835
7.1181874
9.804121
13.520367
11.874036
17.615654
8.491922
6.1964717
7.277321
9.316198
7.370657
6.8851376
6.9857025
12.009644
6.5831623
9.21945
6.581072
11.104427
7.213325
10.4337435
10.301843
8.780589
6.777969
9.689932
12.319754
8.910923
6.987523
7.7093735
10.266802
9.597391
9.241299
6.117731
8.388477
12.602331
9.841452
10.3334465
8.3615675
9.958332
14.719124
12.004366
13.172089
3.7006845
14.514356
