obj
8.823146
9.731535
16.157269
14.249025
10.553742
13.148417
12.906606
10.012154
25.525219
11.512579
14.879208
18.499514
14.353963
8.941208
11.088614
8.658919
9.711874
11.310656
9.1801605
10.105776
11.769001
11.882505
15.087854
13.796711
10.792313
12.409379
13.749503
23.756908
15.426639
21.127918
12.452808
12.898823
7.0242863
7.689727
7.6646333
10.942553
29.940212
6.1539774
8.388194
9.839939
7.804386
10.420208
20.734333
14.651091
10.040869
14.52887
15.571398
9.588659
8.284331
5.601681
13.671094
6.892894
20.324871
26.902872
12.160996
11.651363
13.323542
13.77193
7.704918
11.640788
20.736778
12.240561
25.06513
9.425014
17.29689
11.102364
13.079206
10.573907
7.699481
9.033638
12.719675
6.8318057
14.812166
9.499027
11.711192
15.44775
10.65054
11.101662
12.866999
8.952442
12.921241
17.16182
10.963245
9.004873
8.503556
13.713167
11.221966
12.654605
7.9873786
12.190721
12.3945675
14.076393
21.55368
8.652028
11.558287
17.33349
15.6515045
20.023792
6.228794
19.147186
