obj
1.8974946
1.8103938
1.4605367
1.749716
3.075635
4.4160495
3.0071225
2.5195494
2.60473
2.6192935
3.3543315
3.3222609
0.8358749
1.6851281
1.6404535
2.0316796
2.0678005
0.94207495
1.9279237
0.87760544
2.4619753
2.55386
1.2686357
3.4992495
2.362039
2.9240873
1.912436
1.9930785
2.7247148
2.9600868
3.2759674
1.8847728
3.3277607
2.361278
2.1192641
2.4384735
3.712821
2.287402
1.8323754
1.4267573
2.7098184
1.4092348
0.9036028
2.9829717
2.5710378
1.2274203
1.5389333
2.2658322
2.5219314
3.04419
2.9230847
1.5446066
3.3291268
1.8600397
2.7486486
4.9038043
1.6998409
1.6170601
1.137375
1.7823987
2.9668689
1.6503162
2.839624
2.4253983
3.5269947
2.4545207
1.9870516
2.7217274
0.60527086
1.7143629
2.9864948
0.889035
1.084976
2.0664117
0.7539631
2.6391995
1.921319
1.3905251
1.6625812
2.9813204
3.7612157
1.9778775
2.3005912
2.5642257
3.3018937
2.276463
2.1598568
1.7179753
1.815941
1.5912888
2.9309378
1.169975
1.7891669
2.0143058
0.9070474
2.2146087
3.3519797
0.9798213
2.602357
1.0534859
