obj
0.97931874
0.65967894
1.9829307
0.9739276
0.83601487
0.6635119
1.2046542
1.2758542
0.68198436
1.5364023
0.81971836
0.47592437
0.52930534
0.89466727
1.3172777
1.3779057
1.3070122
0.7369448
1.8279994
0.57006276
2.0700474
1.2725773
1.9292108
1.7366123
0.70000464
0.45980185
0.4562006
0.9573003
0.60353744
1.4439242
0.70821667
0.74391586
1.0144929
0.39130265
0.9082414
1.4167082
0.50445133
1.0392389
0.2740127
1.0875251
0.66609484
0.939032
0.62132514
0.6131493
1.4191022
0.8638198
0.7034652
1.3913182
1.2016828
1.17906
0.34117413
0.63922095
1.2637415
2.0329552
0.8469233
1.8303074
1.0810838
1.5284383
1.2968454
1.4325743
0.7308824
0.61294436
0.9178857
0.48167735
0.78899443
1.0018551
0.7243349
0.6323544
0.412606
1.0340006
0.92252004
1.9559737
0.80435073
0.6661751
0.68151474
0.49504608
1.2220862
1.4187171
1.5985162
1.3738363
1.4117182
0.9762301
0.73945796
0.5070361
0.8248005
0.6330997
0.9485328
0.6147643
1.222546
1.1957941
1.177036
0.8464571
1.9421152
0.74470687
1.1166112
0.892053
1.3723799
1.4278052
0.7918011
0.89618516
