obj
1.4880543
1.7689555
1.6250173
1.6289973
2.015822
4.2722282
2.6290646
2.5643787
2.4415452
3.0085185
2.7791543
3.3222609
0.8854723
1.9779701
1.3792424
1.7362347
1.5321338
0.9749359
1.9806871
0.87760544
2.4105382
2.2604713
1.3469754
2.6502705
1.9726958
2.7370176
2.0685072
1.9930785
2.4691148
2.4666252
3.409635
1.8847728
1.9331756
1.981391
2.1192636
2.0792446
3.6224093
1.9513679
1.8323754
1.2476975
1.6192446
1.4956362
0.8477916
3.2800448
2.4585965
1.1404923
1.8323066
2.2658322
2.3537843
3.0441897
2.5785792
1.512398
3.2641892
1.4962642
2.9344807
4.9038043
1.2810616
1.1334302
1.137375
1.4144495
2.79222
1.6503162
2.9535227
2.0014844
3.31284
2.3946538
1.9867234
2.7695978
0.60527086
1.7143629
2.8507016
0.889035
1.084976
2.0651932
0.7539631
2.2445064
1.833548
1.3905251
1.6625812
2.3001952
2.824067
1.2342141
2.3005912
2.9245086
3.1950855
2.3756032
1.644623
2.110192
1.706118
1.5912888
2.5734384
1.169975
1.4972873
1.7775652
0.75468814
2.0906897
3.3519797
1.2125783
2.602357
1.0534858
