obj
1.9826331
2.6197302
3.3009706
3.3567278
3.0398731
2.2859654
3.1748466
3.2362623
1.7080228
2.7739766
3.33212
3.162025
1.9848835
2.9020019
2.5797162
1.8745708
1.9215444
3.0398226
1.8376367
2.2172875
2.4163668
2.5933452
2.6723895
1.4651512
2.8900452
1.6397008
2.182981
1.8171713
3.3627315
2.047793
1.9164617
2.059514
1.8372209
2.509564
1.6051002
1.7622828
2.488584
2.8219895
2.1074069
2.907876
1.6321603
2.0835555
2.306758
3.5146613
1.5769978
2.3535233
2.108921
2.6729414
3.031414
2.3246498
1.6292357
1.7341006
3.1558204
2.0689788
2.618269
2.9471593
2.1084695
1.8529803
1.5024433
2.0850945
2.1971865
1.864486
2.8002875
2.5416706
2.7552283
2.2210975
2.349567
3.2041817
2.4348717
2.7181559
3.1736984
2.129494
2.1767747
2.2323117
1.8990694
4.0164204
3.029881
1.6690471
3.6696062
2.298982
2.2250528
2.843712
2.3991456
2.768878
1.5497711
2.501025
1.6321746
3.188955
2.960008
2.2084699
2.2344356
3.3388238
2.843649
2.7569141
2.913393
1.9179506
3.234992
2.1939135
2.4476671
2.6161952
