obj
3.6025283
2.2511606
5.662121
4.0669546
8.408982
6.516338
6.70705
8.183694
3.1810052
2.789106
5.31104
4.172117
3.030503
2.2797391
9.619085
9.427073
11.465738
1.4824892
2.7745996
1.2523205
12.708807
6.3855343
6.4222784
11.550025
2.9576988
18.0326
8.477543
3.8552482
9.890353
10.864603
10.986444
2.300125
8.954194
4.518613
3.7954948
4.659789
14.539782
9.125226
2.392808
11.85375
7.2941523
3.0110095
5.3543687
9.53573
3.1017504
2.3828468
1.980681
5.1556454
13.205805
11.720591
3.15525
3.7469726
17.065664
5.45704
6.6705484
5.785951
12.091628
7.67326
4.803972
2.5652568
9.978574
9.746674
7.9239645
16.378662
12.310705
7.8101883
5.4055443
3.5396578
1.6067681
2.3008945
10.476311
3.1666021
8.67096
2.9545186
1.6885409
14.172429
10.203205
6.364891
9.412033
9.900972
6.3614855
5.18876
9.248846
4.0523653
4.3673086
5.7744617
4.2226024
3.1771693
6.464902
10.484204
9.794247
1.169975
6.858384
3.7838778
1.8878306
3.5890481
12.215313
3.2287607
6.8956866
2.1233876
